name,file,containing_class,containing_class_file,target_ids,target_ids_file
org.drools.workbench.models.datamodel.rule.RuleModel.updateMetadata,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\RuleModel.java,org.drools.workbench.models.datamodel.rule.RuleModel,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\RuleModel.java,org.drools.workbench.models.datamodel.rule.RuleMetadata,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\RuleMetadata.java
org.drools.workbench.models.datamodel.rule.RuleModel.findBoundVariableNames,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\RuleModel.java,org.drools.workbench.models.datamodel.rule.RuleModel,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\RuleModel.java,org.drools.workbench.models.datamodel.rule.FactPattern,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\FactPattern.java
org.drools.workbench.models.datamodel.rule.RuleModel.findBoundVariableNames,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\RuleModel.java,org.drools.workbench.models.datamodel.rule.RuleModel,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\RuleModel.java,org.drools.workbench.models.datamodel.rule.BaseSingleFieldConstraint,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\BaseSingleFieldConstraint.java
org.drools.workbench.models.datamodel.rule.ExpressionMethod.getParameterDataType,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\ExpressionMethod.java,org.drools.workbench.models.datamodel.rule.ExpressionMethod,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\ExpressionMethod.java,org.drools.workbench.models.datamodel.rule.ExpressionFormLine,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\ExpressionFormLine.java
org.drools.workbench.models.datamodel.rule.ExpressionFormLine.getText,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\ExpressionFormLine.java,org.drools.workbench.models.datamodel.rule.ExpressionFormLine,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\ExpressionFormLine.java,org.drools.workbench.models.datamodel.rule.visitors.ToStringExpressionVisitor,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\visitors\ToStringExpressionVisitor.java
org.drools.workbench.models.guided.dtable.shared.model.DTColumnConfig52.extractDefaultValue,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\DTColumnConfig52.java,org.drools.workbench.models.guided.dtable.shared.model.DTColumnConfig52,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\DTColumnConfig52.java,org.drools.workbench.models.guided.dtable.shared.model.DTCellValue52,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\DTCellValue52.java
org.drools.workbench.models.guided.dtable.shared.model.GuidedDecisionTable52.getPattern,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\GuidedDecisionTable52.java,org.drools.workbench.models.guided.dtable.shared.model.GuidedDecisionTable52,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\GuidedDecisionTable52.java,org.drools.workbench.models.guided.dtable.shared.model.ConditionCol52,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\ConditionCol52.java
org.drools.workbench.models.guided.dtable.shared.model.GuidedDecisionTable52.getBRLColumn,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\GuidedDecisionTable52.java,org.drools.workbench.models.guided.dtable.shared.model.GuidedDecisionTable52,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\GuidedDecisionTable52.java,org.drools.workbench.models.guided.dtable.shared.model.BRLConditionVariableColumn,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\BRLConditionVariableColumn.java
org.drools.workbench.models.guided.dtable.shared.model.GuidedDecisionTable52.getBRLColumn,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\GuidedDecisionTable52.java,org.drools.workbench.models.guided.dtable.shared.model.GuidedDecisionTable52,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\GuidedDecisionTable52.java,org.drools.workbench.models.guided.dtable.shared.model.BRLActionVariableColumn,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\BRLActionVariableColumn.java
org.drools.workbench.models.guided.dtable.backend.util.GuidedDTTemplateDataProvider.getStringValue,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\util\GuidedDTTemplateDataProvider.java,org.drools.workbench.models.guided.dtable.backend.util.GuidedDTTemplateDataProvider,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\util\GuidedDTTemplateDataProvider.java,org.drools.workbench.models.guided.dtable.shared.model.DTCellValue52,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\DTCellValue52.java
org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence.hasVariables,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,org.drools.workbench.models.guided.dtable.shared.model.BRLActionColumn,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\BRLActionColumn.java
org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence.doCondition,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,org.drools.workbench.models.guided.dtable.shared.model.LimitedEntryBRLConditionColumn,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\LimitedEntryBRLConditionColumn.java
org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence.hasVariables,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,org.drools.workbench.models.guided.dtable.shared.model.BRLConditionColumn,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\BRLConditionColumn.java
org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence.doFindByFactPattern,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,org.drools.workbench.models.guided.dtable.shared.model.Pattern52,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\Pattern52.java
org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence.makeSingleFieldConstraint,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,org.drools.workbench.models.guided.dtable.shared.model.ConditionCol52,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\ConditionCol52.java
org.drools.workbench.models.testscenarios.shared.Scenario.removeExpected,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,org.drools.workbench.models.testscenarios.shared.Scenario,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,org.drools.workbench.models.testscenarios.shared.ExecutionTrace,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\ExecutionTrace.java
org.drools.workbench.models.testscenarios.shared.Scenario.removeGiven,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,org.drools.workbench.models.testscenarios.shared.Scenario,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,org.drools.workbench.models.testscenarios.shared.ExecutionTrace,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\ExecutionTrace.java
org.drools.workbench.models.testscenarios.shared.Scenario.getFactNamesInScope,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,org.drools.workbench.models.testscenarios.shared.Scenario,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,org.drools.workbench.models.testscenarios.shared.ExecutionTrace,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\ExecutionTrace.java
org.drools.workbench.models.testscenarios.shared.Scenario.fieldExpectationFailed,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,org.drools.workbench.models.testscenarios.shared.Scenario,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,org.drools.workbench.models.testscenarios.shared.VerifyField,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\VerifyField.java
org.drools.workbench.models.testscenarios.shared.Scenario.ruleFailedToFire,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,org.drools.workbench.models.testscenarios.shared.Scenario,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,org.drools.workbench.models.testscenarios.shared.VerifyRuleFired,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\VerifyRuleFired.java
org.drools.workbench.models.testscenarios.shared.CallMethod.addFieldValue,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\CallMethod.java,org.drools.workbench.models.testscenarios.shared.CallMethod,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\CallMethod.java,org.drools.workbench.models.testscenarios.shared.CallFieldValue,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\CallFieldValue.java
org.drools.workbench.models.testscenarios.backend.executors.MethodExecutor.isThisTheLastVariable,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\executors\MethodExecutor.java,org.drools.workbench.models.testscenarios.backend.executors.MethodExecutor,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\executors\MethodExecutor.java,org.drools.workbench.models.testscenarios.shared.CallMethod,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\CallMethod.java
org.drools.workbench.models.testscenarios.backend.executors.MethodExecutor.isTheValueAPreviouslyDefinedObject,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\executors\MethodExecutor.java,org.drools.workbench.models.testscenarios.backend.executors.MethodExecutor,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\executors\MethodExecutor.java,org.drools.workbench.models.testscenarios.shared.CallFieldValue,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\CallFieldValue.java
org.drools.workbench.models.testscenarios.backend.verifiers.FactVerifier.verifyFact,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\FactVerifier.java,org.drools.workbench.models.testscenarios.backend.verifiers.FactVerifier,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\FactVerifier.java,org.drools.workbench.models.testscenarios.shared.VerifyFact,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\VerifyFact.java
org.drools.workbench.models.testscenarios.backend.verifiers.RuleFiredVerifier.verifyFiredXTimes,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\RuleFiredVerifier.java,org.drools.workbench.models.testscenarios.backend.verifiers.RuleFiredVerifier,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\RuleFiredVerifier.java,org.drools.workbench.models.testscenarios.shared.VerifyRuleFired,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\VerifyRuleFired.java
org.drools.workbench.models.testscenarios.backend.verifiers.RuleFiredVerifier.verifyFiredZeroTimes,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\RuleFiredVerifier.java,org.drools.workbench.models.testscenarios.backend.verifiers.RuleFiredVerifier,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\RuleFiredVerifier.java,org.drools.workbench.models.testscenarios.shared.VerifyRuleFired,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\VerifyRuleFired.java
org.drools.workbench.models.testscenarios.backend.verifiers.RuleFiredVerifier.verifyFiredAtLeastOnce,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\RuleFiredVerifier.java,org.drools.workbench.models.testscenarios.backend.verifiers.RuleFiredVerifier,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\RuleFiredVerifier.java,org.drools.workbench.models.testscenarios.shared.VerifyRuleFired,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\VerifyRuleFired.java
org.drools.workbench.models.testscenarios.backend.populators.CollectionFieldPopulator.createExpression,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\populators\CollectionFieldPopulator.java,org.drools.workbench.models.testscenarios.backend.populators.CollectionFieldPopulator,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\populators\CollectionFieldPopulator.java,org.drools.workbench.models.testscenarios.shared.CollectionFieldData,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\CollectionFieldData.java
org.drools.workbench.models.testscenarios.backend.ScenarioRunner.scenarioUsesTimeWalk,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\ScenarioRunner.java,org.drools.workbench.models.testscenarios.backend.ScenarioRunner,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\ScenarioRunner.java,org.drools.workbench.models.testscenarios.shared.Scenario,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java
org.drools.workbench.models.testscenarios.backend.TestScenarioKSessionWrapper.getTargetTime,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\TestScenarioKSessionWrapper.java,org.drools.workbench.models.testscenarios.backend.TestScenarioKSessionWrapper,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\TestScenarioKSessionWrapper.java,org.drools.workbench.models.testscenarios.shared.ExecutionTrace,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\ExecutionTrace.java
org.drools.workbench.models.guided.template.backend.upgrade.TemplateModelUpgradeHelper1.updateInterpolationVariableFieldTypes,drools-workbench-models\drools-workbench-models-guided-template\src\main\java\org\drools\workbench\models\guided\template\backend\upgrade\TemplateModelUpgradeHelper1.java,org.drools.workbench.models.guided.template.backend.upgrade.TemplateModelUpgradeHelper1,drools-workbench-models\drools-workbench-models-guided-template\src\main\java\org\drools\workbench\models\guided\template\backend\upgrade\TemplateModelUpgradeHelper1.java,org.drools.workbench.models.guided.template.shared.TemplateModel,drools-workbench-models\drools-workbench-models-guided-template\src\main\java\org\drools\workbench\models\guided\template\shared\TemplateModel.java
org.drools.scenariosimulation.api.model.Scenario.addOrUpdateMappingValue,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\Scenario.java,org.drools.scenariosimulation.api.model.Scenario,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\Scenario.java,org.drools.scenariosimulation.api.model.FactIdentifier,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\FactIdentifier.java
org.drools.scenariosimulation.api.model.Scenario.addOrUpdateMappingValue,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\Scenario.java,org.drools.scenariosimulation.api.model.Scenario,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\Scenario.java,org.drools.scenariosimulation.api.model.ExpressionIdentifier,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\ExpressionIdentifier.java
org.drools.scenariosimulation.api.model.SimulationDescriptor.getIndexByIdentifier,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,org.drools.scenariosimulation.api.model.SimulationDescriptor,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,org.drools.scenariosimulation.api.model.FactIdentifier,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\FactIdentifier.java
org.drools.scenariosimulation.api.model.SimulationDescriptor.getIndexByIdentifier,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,org.drools.scenariosimulation.api.model.SimulationDescriptor,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,org.drools.scenariosimulation.api.model.ExpressionIdentifier,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\ExpressionIdentifier.java
org.drools.scenariosimulation.api.model.SimulationDescriptor.addFactMapping,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,org.drools.scenariosimulation.api.model.SimulationDescriptor,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,org.drools.scenariosimulation.api.model.FactMapping,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\FactMapping.java
org.drools.scenariosimulation.api.model.SimulationDescriptor.addFactMapping,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,org.drools.scenariosimulation.api.model.SimulationDescriptor,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,org.drools.scenariosimulation.api.model.FactIdentifier,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\FactIdentifier.java
org.drools.scenariosimulation.api.model.SimulationDescriptor.addFactMapping,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,org.drools.scenariosimulation.api.model.SimulationDescriptor,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,org.drools.scenariosimulation.api.model.ExpressionIdentifier,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\ExpressionIdentifier.java
